Id	Description	Price	Prime	URL	Stars
172	Logitech M705 Marathon Mouse Wireless, Ricevitore USB Unifying 2,4 GHz, 1000 DPI, 5 Pulsanti Programmabili, Durata Batteria di 3 Anni, Compatibile con PC, Mac, Laptop, Chromebook - Nero	24,90€	False	https://www.amazon.it/Logitech-Marathon-Mouse-M705-batterie/dp/B003STDR1E	4,4
173	Leyrica Zaino da Viaggio per Easyjet 45x36x20, Bagaglio a Mano Borsone Cabina Zaino per Viaggiare in Aereo per Laptop Daypack Casual Zaino Università ZainoLavoro Impermeabile (Azzurro)	34,30€	False	https://www.amazon.it/Leyrica-Viaggiare-Universit%C3%A0-ZainoLavoro-Impermeabile/dp/B0CZNY5Z1D	4,5
174	Logitech K120 Tastiera con Cavo per Windows, USB Plug-and-Play, Dimensioni Standard, Resistente agli Schizzi, Barra Spaziatrice Curva, Compatibile con PC, Laptop, Layout Italiano QWERTY - Nero	11,68€	False	https://www.amazon.it/Logitech-Tastiera-Layout-Italiano-QWERTY/dp/B004APAH40	4,6
175	HP Custodia Protettiva Reversibile per Laptop Portatili fino a 15,6 Pollici, Profilo Sottile e Senza Cerniera, Tessuto in Neoprene Disinfettabile e Lavabile in Lavatrice, Colore Nero/Argento	11,99€	False	https://www.amazon.it/HP-Protective-Reversibile-Notebook-reversibile/dp/B094NT5561	4,4
176	MOSISO Custodia Borsa Porta PC Compatibile con MacBook Air/Pro,13-13,3 Pollici Notebook Compatibile con MacBook Pro 14 2024-2021 M3 M2 M1,Trapuntato Orizzontale Borsa Copertina Case,Nero	23,99€	False	https://www.amazon.it/MOSISO-Compatibile-2023-2021-Trapuntato-Orizzontale/dp/B0CBVCTL3H	4,8
177	Mixroom - Zaino Porta Porta PC Uomo Borsa per Computer Portatile Custodia Laptop Notebook 15.6" Con Attacco USB Casual Scuola Viaggio Z33	25,90€	False	https://www.amazon.it/Mixroom-Computer-Portatile-Custodia-Notebook/dp/B0CNK9FK6L	4,5
178	Bagasin Custodia Borsa Porta PC, 15 15,6 16 Pollici Sleeve per Laptop Resistente all'Acqua, Borsa/Caso da Trasporto per Computer Compatibile con MacBook, HP, Dell, Lenovo, Asus Notebook	19,99€	False	https://www.amazon.it/Custodia-Resistente-allAcqua-Trasporto-Compatibile/dp/B0BLNHG168	4,5
179	Cocopa Masterizzatore DVD Esterno, Lettore CD Esterno per PC Portatile Unità Esterna USB 3.0 DVD-R CD-RW Drive Dispositivo Ultra Slim Per Laptop Windows 98/ME/ 2000/XP/Vista/7/8/10/11 Mac Linux, Nero	21,99€	False	https://www.amazon.it/Masterizzatore-Cocopa-Dispositivo-Portatile-External/dp/B07H7DZGB5	4,3
180	JUMKEET Supporto PC Portatile, Porta Tablet di Ventilato Raffreddamento, Appoggio per Alza Notebook, Pieghevole Leggero Laptop Stand Base per MacBook Air/Pro Computer Portatili Huawei Matebook (7-17")	11,99€	False	https://www.amazon.it/Supporto-Portatile-Pieghevoleper-Computer-Portatili/dp/B07WVGQZ59	4,2
181	TECKNET PRO Mouse con Filo, 6400 DPI Mouse Ottico Cablato, 6 Pulsanti, Cavo USB 1.5M, Plug and Play, Mouse Ergonomico con Filo per PC, Computer, Laptop, Mac Laptop - Blu	14,99€	False	https://www.amazon.it/TECKNET-Cablato-Pulsanti-Ergonomico-Computer/dp/B0BMKBRBPD	4,5
182	CSL-Computer TITANWOLF - Tappetino per mouse XXL Speed Gaming Titanwolf mappa del mondo 900 x 400 mm – XXL Mousepad – Sottomano grande dimensione – migliora la precisione e la velocità	13,95€	False	https://www.amazon.it/CSL-Tappetino-per-Mouse-Titanwolf/dp/B07LFHCFH8	4,8
183	MOSISO Laptop Custodia PC Portatil Compatibile con MacBook Air 13 M3 M2 M1 A2337 A1932 2018-2024/Pro 13 M2 M1 A2338 A2251 A2289 A2159 A1989 A1706,Neoprene Borsa con Piccolo Case, Nero	23,49€	False	https://www.amazon.it/MOSISO-Custodia-MacBook-Pollici-Idrorepellente/dp/B06XCWC9JQ	4,4
184	ZYB Custodie PC 15-15,6 Pollici Portatile, Custodia Computer Notebook 15.6 Pollici per 15.6 Laptop Lenovo Thinkpad Ideapad HP Dell Acer ASUS Chromebook 2019-2023 MacBook Pro 16 M3 M2 M1 Borsa-Nero	18,98€	False	https://www.amazon.it/ZYB-Portatile-Chromebook-2019-2021-Accessori/dp/B09ZPHNCH1	4,6
185	VAYDEER Supporto verticale per computer portatile – regolabile e salvaspazio, supporto per laptop 4 in 1 con 2 slot, compatibile con MacBook, notebook, iPad, laptop fino a 17,3 pollici – nero.	18,99€	False	https://www.amazon.it/Supporto-verticale-regolabile-salvaspazio-notebook/dp/B08L33XNB7	4,4
186	Scheda Audio Portatile Mini Voice Changer, 4 Effetti Sonori e 4 Cambi di Voce Amplificatore Scheda Audio per Telefono Cellulare PC Versione Inglese Computer Portatile	24,49€	False	https://www.amazon.it/Portatile-Amplificatore-Telefono-Cellulare-Versione/dp/B0BWYM83BD	None
187	XQXA Zaino per computer portatile, da 17,3 pollici da uomo impermeabile con porta di ricarica USB zaino da viaggio d'affari zaino per computer portatile per scuola di commercio di svago	16,99€	False	https://www.amazon.it/XQXA-Portatili-antifurto-Impermeabile-Computer/dp/B0C6ZCRW9W	4,5
188	LINK LKTAST50 - Tastiera Italiana USB con Tasti TONDI Colore Nero	7,60€	False	https://www.amazon.it/LINK-Tastiera-Italiana-Tasti-Colore/dp/B08KGHGPLQ	4,0
189	Voova Custodia PC Portatile Laptop Borsa Porta PC Computer 11.6 12.9 13.3 Pollici Macbook Air Pro M1 M2 11 13 Compatibile con HP Lenovo Acer ASUS Dell Microsoft Donna Uomo Impermeabile Nero	14,99€	False	https://www.amazon.it/Voova-ignorare/dp/B081R43F4X	4,6
190	Caricatore HP Portatile 45W 19.5V 2.31A Alimentatore per HP Probook 430 440 450 470 Elitebook 840 850 250 255 G3 G4 G5 G6 G7 G8 Pavilion X360 Notebook 13 14 15 Adattatore Caricabatterie 4.5 * 3.0mm	18,68€	False	https://www.amazon.it/Alimentatore-Pavilion-Caricabatterie-19-5V-Connettore/dp/B09B8RPF3V	4,4
191	Logitech B110 Mouse USB cablato, pulsanti silenziosi, design confortevole per l'uso a grandezza naturale, PC / Mac / Laptop ambidestro - Grigio	8,15€	False	https://www.amazon.it/Logitech-B110-mouse-Ottico-1000/dp/B07H3HGS9R	4,5
192	Caricatore HP Computer Portatile 65W Alimentatorer HP Pavilion 11 13 15 EliteBook 850 840 830 ProBook 430 440 450 HP 240 250 255 G6 G7 741727-001 710412-001 Caricabatterie PC Notebook Adattatore	15,07€	False	https://www.amazon.it/Caricatore-Alimentatorer-741727-001-710412-001-Caricabatterie/dp/B082W25SJ5	4,5
193	HP Custodia Protettiva Reversibile per Laptop Portatili fino a 15,6 Pollici, Profilo Sottile e Senza Cerniera, Tessuto in Neoprene Disinfettabile e Lavabile in Lavatrice, Colore Grigio/Malva	9,90€	False	https://www.amazon.it/HP-Protective-Reversibile-Notebook-reversibile/dp/B0946QFJWM	4,5
194	Arvok 15 15,6 Pollici Sleeve per Laptop/Impermeabile Custodia di Neoprene Borsa/Caso Protettiva/Borsa da Trasporto per MacBook/Acer/Dell/Lenovo/HP/Samsung/Sony/Toshiba/Ultrabook	15,99€	False	https://www.amazon.it/Arvok-Impermeabile-Protettiva-Trasporto-Ultrabook/dp/B01F6PMY16	4,5
195	Caricatore per Lenovo PC Portatile 65W Alimentatore per Lenovo Ideapad 310 320 330 510S Yoga 510 520 710 S145 Flex 4 5 6 adlx65clge2a adlx65ccge2a 20V 3.25A Caricabatterie Laptop	16,68€	False	https://www.amazon.it/Caricatore-Alimentatore-310S-14IKB-adlx65clge2a-adlx65ccge2a/dp/B09BZ2JKJF	4,5
196	Caricatore HP Computer Portatile, Alimentatore HP 45W 19.5V 2.31A per HP Stream, HP Pavilion, HP Elitebook 830 840 850, HP Probook 430 440 450, HP 240 250 PC Adattatore Notebook Caricabatterie 4.5*3mm	13,99€	False	https://www.amazon.it/Caricatore-Portatile-Alimentatore-Adattatore-Caricabatterie/dp/B0BN3KTVLX	4,7
197	AIPIE Custodia per Macbook Air 13 Pollici Proteggi Custodia per Macbook Pro 13 Pollici, Borsa Porta pc Computer Custodia Cover Notebook Laptop 13,3 Pollici Copri 32 x 23 x 2,5 cm	13,99€	False	https://www.amazon.it/AIPIE-Custodia-Proteggi-Computer-Notebook/dp/B09GW392LZ	4,5
198	LEDGLE Luce Lettura USB Dimmerabile, Lampada USB per PC, Luce USB Portatile, 14 LED, 3 Livelli di Luminosità, Interruttore Touch, Lampada LED USB Luce PC USB LED per Laptop, Tastiera, Computer	11,99€	False	https://www.amazon.it/LEDGLE-Dimmerabile-Portatile-Luminosit%C3%A0-Interruttore/dp/B0B1W9W71Y	4,4
199	Flintronic Custodia per Laptop da 15,6 Pollici, Sleeve per Laptop, Impermeabile Custodia Borsa Custodia Protettiva Compatibile con MacBook Pro/Acer/Dell/Lenovo/HP/Samsung/Sony/Asus, 15,6 Pollici	11,99€	False	https://www.amazon.it/Flintronic-Custodia-Impermeabile-Protettiva-Compatibile/dp/B0CXMXGXWW	4,3
200	V7 Custodia impermeabile per laptop 16” in neoprene	10,99€	False	https://www.amazon.it/V7-Custodia-impermeabile-laptop-neoprene/dp/B077MH1Q2K	4,2
201	Trust Ayda Cuffie con Microfono Leggere On-Ear 3.5mm, Archetto Regolabile, Auricolari con Filo 1,80 m, Headphones Cablato per PC, Portatile, Computer, Laptop, Mac, Ufficio, Teams, Skype, Zoom - Nero	12,99€	False	https://www.amazon.it/Trust-Microfono-Regolabile-Auricolari-Headphones/dp/B0CP9TBN1F	4,2
202	531 Pz M2 M2.5 M3 Viti per Laptop, Viti per Computer Portatile PC Notebook, Viti Phillips a Testa Piatta, Viti a Testa Svasata a Croce per PC SSD, Viti Compatibile con HP Dell Samsung Sony Lenovo	9,99€	False	https://www.amazon.it/Computer-Portatile-Notebook-Phillips-Compatibile/dp/B0CZWQDTNM	4,3
203	Cavo di Alimentazione Tripolare con 25 Anni di Garanzia per PC Notebook Computer Portatili Spina Italiana 10A Presa Trifoglio C5 1,80 Metri (NEW ECO PACKAGING)	8,99€	False	https://www.amazon.it/Alimentazione-Tripolare-Portatili-Trifoglio-PACKAGING/dp/B0BW7QKFCY	4,6
204	BENFEI Adattatore HDMI a VGA, Unidirezionale HDMI Computer a VGA Monitor, Placcato in Oro per Computer Desktop Laptop PC Monitor proiettore HDTV Chromebook Raspberry Pi Roku Xbox	8,02€	False	https://www.amazon.it/maschio-computer-proiettore-Chromebook-Raspberry/dp/B075GZ8DX7	4,4
205	Trust Yvi+ Mouse Wireless Silenzioso con Design Sostenibile, 800-1600 DPI, per Mano Sinistra e Destra, Microricevitore USB, Mouse Senza Fili Compatto per PC, Computer, Laptop, Mac - Blu	5,99€	False	https://www.amazon.it/Trust-Wireless-Silenzioso-Sostenibile-Microricevitore/dp/B0BL7R252B	4,4
206	Trust Taro Tastiera USB Cablata, Layout Italiano QWERTY, Tastiera PC con Filo per Computer/Laptop/Notebook, Mac/Windows, Cavo di 1.8 Metri, Resistente ai Liquidi, Ergonomico - Nero	11,99€	False	https://www.amazon.it/Trust-Tastiera-Italiano-Resistente-Ergonomico/dp/B08DG47ML4	4,4
207	TQQ Mouse wireless ricaricabile, mouse retroilluminato a 7 colori con mini ricevitore USB da 2,4 GHz, mouse gaming, Compatibile con laptop, PC, Mac, Computer, Chromebook, Notebook	11,30€	False	https://www.amazon.it/ricaricabile-retroilluminato-ricevitore-compatibile-Compatibilit%C3%A0/dp/B09M3P8YBQ	4,3
208	SOULWIT® 50 pezzi Autoadesivo Clip Cavo, Fermacavi Supporto Organizer la Gestione dei cavi per TV, PC, laptop, cavo Ethernet, scrivania, casa, ufficio	15,95€	False	https://www.amazon.it/SOULWIT%C2%AE-Autoadesivo-Fermacavi-Organizer-scrivania/dp/B08B5YSKV4	4,5
209	NGS PCTRANSFER - Supporto CPU con Ruote, Base Regolabile con Rotelle Girevoli per Computer	13,27€	False	https://www.amazon.it/NGS-PC-Transfer-Supporto-Colore/dp/B07QJWZKQF	4,4
210	Aceele Hub USB 3.0 con Cavo Lungo 120cm, Sdoppiatore USB a 4 Porte da 5 Gbps, Semplice e Pratico Adattatore USB Multipla per PS5, MacBook Pro/Air, iMac e Altri Laptop	15,99€	False	https://www.amazon.it/Aceele-Sdoppiatore-Semplice-Adattatore-Multipla/dp/B07VMXG354	4,5
211	Micro PC Desktop DELL OptiPlex 7040 | Core i7 fino a 3.60GHz Windows 11 Pro | 16GB RAM SSD 240GB | USB 3.1 HDMI Mini Computer Fisso Aziendale Ufficio Scrivania (Ricondizionato)	241,00€	True	https://www.amazon.it/OptiPlex-7040-Aziendale-Scrivania-Ricondizionato/dp/B09WYPTYC1	3,8
212	Dell Optiplex 3040 PC Computer Desktop SFF i5-6400T, Ram 8GB, SSD 240GB, Windows 10 Pro, HDMI Display Port + Office 2021 (Ricondizionato)	132,00€	True	https://www.amazon.it/Dell-Optiplex-Computer-i5-6400T-Ricondizionato/dp/B0912Y6WN8	2,2
213	PC Gaming Computer Fisso Desktop i5 - GeForce GT 730 4 GB DDR3 - Windows 11 PRO - WiFi USB - HDMI e VGA - Wireless - Ufficio Internet Scuola (RAM 16 GB - SSD 240 GB)	289,90€	False	https://www.amazon.it/Gaming-Computer-Fisso-Desktop-Intel/dp/B0992SZKQ9	3,9
214	Notebook Portatile Lenovo N4500 Display Fino a 2,8GHz 15.6"Fhd,Ssd M.2 756Gb,Ram 16Gb Ddr4,Hdmi,Bluetooth,Usb3.0,Windows 11Pro,Office 2021,Mouse Wifi	389,99€	True	https://www.amazon.it/Notebook-Portatile-Display-Bluetooth-Windows/dp/B01N4TULNX	4,6
215	ASUS TUF Gaming A15 FA506NCR#B0D5RGLWZL, Notebook con Monitor da 15.6" Anti-glare, 144Hz, Processore AMD Ryzen™ 7 7435HS, RAM 16GB, 512GB SSD PCIE, NVIDIA® GeForce RTX™ 3050, WIN 11 HOME, Nero	849,00€	True	https://www.amazon.it/ASUS-FA506NCR-B0D5RGLWZL-Anti-glare-Processore/dp/B0D5RGLWZL	4,5
216	NK Base di raffreddamento per laptop - Ventola per computer portatile da 12 a 17" con supporto, 4 ventole silenziose, 2 porte USB, raffreddamento rapido, luce LED blu - Colore nero	17,99€	False	https://www.amazon.it/NK-Base-raffreddamento-laptop-silenziose/dp/B0B9Y5673N	4,1
217	HP Custodia Protettiva Reversibile per Laptop Portatili fino a 14 Pollici, Profilo Sottile e Senza Cerniera, Tessuto in Neoprene Disinfettabile e Lavabile in Lavatrice, Colore Nero/Argento	11,99€	False	https://www.amazon.it/HP-Protective-Reversibile-Notebook-reversibile/dp/B0946NH9W1	4,4
218	Jancane KVM Switch, Switch KVM USB VGA per 2 computer Condividi 1 monitor Tastiera Mouse Stampante, 2 cavi KVM inclusi, Commutazione pulsanti	16,99€	False	https://www.amazon.it/Jancane-computer-Condividi-Stampante-Commutazione/dp/B0D2MV9BKH	4,1
219	Nuwo Pc Gaming Fisso i5 Cpu fino a 3.8GHz, Ram 16GB, GT 730 2GB, SSD 480GB, WiFi USB Incluso, Windows 11 Pro, Computer PC Desktop Home Office Checkpoint	289,00€	True	https://www.amazon.it/Nuwo-Checkpoint-Incluso-Computer-Completo/dp/B0CF2MP3QK	4,5
220	Blackview Tab 16 Pro Tablet Android 14, 16GB RAM + 256GB ROM (1TB TF) Gaming Tablet, Tablet 11 Pollici con Display Ampio, Tablet PC 4G Dual SIM, Penna e Custodia Incluse	225,99€	True	https://www.amazon.it/Blackview-Tab-16-Pro-Custodia/dp/B0CT559QFL	4,4
221	Maxfree Schermo Portatile 14 Pollici FHD 1080P IPS, Doppio Monitor Portatile, Supporto Plug-and-Play HDMI/Type-C per Laptop da 13-16 Pollici, Windows, Mac, S2	319,99€	True	https://www.amazon.it/Maxfree-Schermo-Portatile-Supporto-S2/dp/B0CYLSX897	4,2
222	NIDOO 11 Pollici Custodia Protettiva per Laptop Borsa Porta PC Portatile Notebook Case per 12,9" iPad PRO M1/13 MacBook Air PRO M2 M1/Surface PRO 7+ 8 X/Surface Laptop Go 2/XPS 13 Plus, Grigio Scuro	16,99€	False	https://www.amazon.it/NIDOO-Repellente-Protettiva-Notebook-Chromebook/dp/B0719QZ7YZ	4,6
223	Postazione Bundle DELL completa/PC con SSD 128GB / INTEL DUAL CORE/WINDOWS 11 / MONITOR 22'' VGA FULL HD/WI-FI/KIT TASTIERA E MOUSE/DVD ROM(Ricondizionato certificato)	163,00€	True	https://www.amazon.it/Postazione-completa-TASTIERA-Ricondizionato-certificato/dp/B0B18JKGX7	3,7
224	ZOENHWA Custodia per laptop da 15 16 pollici, Compatibile con MacBook Pro 16/15.4'' MacBook Pro 15/Computer 15.6 HP/ 15''-16'' Dell Lenovo HP ASUS Acer Porta Supporto laptop Sleeve-Verde	16,99€	False	https://www.amazon.it/ZOENHWA-Custodia-Compatibile-Computer-Sleeve-Verde/dp/B0D9Q4QLMZ	3,4
225	MSI Prestige 14Evo B13M-263IT, Notebook 14" 60Hz, Intel i7-13700H, Intel Iris Xe, RAM LPDDR5 16GB, 1TB SSD PCIe 4, WiFi 6E Win 11 Home [Layout e Garanzia ITA]	799,00€	True	https://www.amazon.it/MSI-Prestige-14Evo-B13M-263IT-i7-13700H/dp/B0BS6XZX98	4,1
226	TECOOL 14 Pollici Custodia PC Portatile per 14 Pollici HP Elitebook Lenovo Thinkpad Ideapad Dell Acer ASUS Chromebook Notebook Laptop, Custodia 15,3'' MacBook Air M3 M2 2024 2023,Nero	17,99€	False	https://www.amazon.it/TECOOL-Custodia-Portatile-Elitebook-Chromebook/dp/B0CRBGWVKP	4,5
227	Kensington Tastiera ValuKeyboard con cavo USB da 150 cm, Compatibile con tutti i Laptop e Computer Desktop, Layout Italiano QWERTY, Nero, 1500109IT	12,49€	False	https://www.amazon.it/Kensington-1500109IT-Valukeyboard-Black-It/dp/B0038KW4SA	4,5
228	SOULWIT® 50 pezzi Autoadesivo Clip Cavo, Fermacavi Supporto Organizer la Gestione dei cavi per TV, PC, laptop, cavo Ethernet, scrivania, casa, ufficio	11,95€	False	https://www.amazon.it/SOULWIT%C2%AE-Autoadesivo-Fermacavi-Organizer-scrivania/dp/B08QFLLCWM	4,3
229	Trust Gaming GXT 110 Felox Mouse Gaming Wireless Ricaricabile, 80 Ore di Autonomia, 800-4800 DPI, Illuminazione LED, 6 Pulsanti, Mouse Senza Fili RGB per Computer, Laptop, Windows - Nero	13,99€	False	https://www.amazon.it/Trust-Gaming-Ricaricabile-Autonomia-Illuminazione/dp/B0C53KNCYZ	4,3
230	Apple 2023 Portatile MacBook Pro con chip M3 Max, CPU 14 core, GPU 30 core: display Liquid Retina XDR 14,2", 36GB di memoria unificata, 1TB di archiviazione SSD. Compatibile con iPhone; Nero Siderale	3.669,00€	True	https://www.amazon.it/Apple-2023-Portatile-MacBook-chip/dp/B0CM5V8TDC	4,8
231	Pc Fisso i7 intel core Cpu fino a 4.00ghz, 32gb Ram, Ssd da 1TB, Wifi Incluso, Windows 11 Pro, Office 2019, Computer PC Desktop completo per ufficio,casa pronto all'uso	379,90€	True	https://www.amazon.it/4-00ghz-Incluso-Windows-Computer-completo/dp/B0CMXVBNQY	3,8
232	TECOOL 15-15,6 Pollici Custodia PC Portatile Laptop Borsa per HP Lenovo Thinkpad Ideapad Acer dell Notebook Chromebook, Sleeve Portatile Cover con Maniglia Retrattile, Rosa	19,99€	False	https://www.amazon.it/TECOOL-Custodia-Chromebook-Portatile-Retrattile/dp/B08R3HRR8T	4,5
233	VistaProtect – Filtro Anti Luce Blu Premium per Schermo Laptop PC, Rimovibile (15.6" Pollici)	29,49€	False	https://www.amazon.it/VistaProtect-Premium-Schermo-Rimovibile-Pollici/dp/B07ZQDY99H	4,0
234	Lenovo ThinkCentre SFF, Pc Desktop Pronto all'uso, Intel i5-7500 4 Core 3.40 GHz, Ram 16Gb SSD 512Gb, Computer Pc Fisso con Libre Office e W10 (Ricondizionato)…	175,00€	True	https://www.amazon.it/Lenovo-ThinkCentre-Desktop-Computer-Ricondizionato/dp/B0DCZXVJRB	4,4
235	ACEMAGICIAN Mini PC 16GB DDR4 512 GB M.2 SSD, Ιntel Celeron N5105 (fino a 2,9 GHz) AK1 PRO W11 Mini Computer, 4K UHD, WLAN, Bluetooth 4.2, Gigabit Ethernet, HDMI X 2 Micro Desktop PC	199,99€	True	https://www.amazon.it/Celeron-computer-desktop-Windows-Ethernet/dp/B0BCNMP3CX	4,5
236	HP Workstation Z230 Tower PC Computer Intel i7-4770 Ram 32GB SSD 1TB Windows 10 Pro + Office 2021 (Ricondizionato)	249,90€	False	https://www.amazon.it/HP-Workstation-Computer-i7-4770-Ricondizionato/dp/B0CMXYH8QR	4,2
237	Late 2014 Apple Mac Mini - Core i5 2.8GHz, 8GB RAM, 1TB HDD (Ricondizionato)	269,00€	False	https://www.amazon.it/Apple-MGEQ2-Desktop-Computer-Ricondizionato/dp/B07RN975LB	5,0
238	Taygeer Borsa Porta PC, 15.6 Pollici Impermeabile Borsa Computer Portatile Borsa Messenger per Donna Uomo Insegnanti Viaggio Lavoro Università Scuola, Nero	26,99€	False	https://www.amazon.it/portatile-resistente-espandibile-Taygeer-trasportare/dp/B072J44KRH	4,5
239	Rybozen KVM Switch HDMI, 4K @60Hz USB Switch per 2 Computer Condividono Tastiera, Mouse, Stampante e un Monitor HD, Switch KVM con 2 Cavi USB e 2 Cavi HDMI	18,04€	False	https://www.amazon.it/Rybozen-Computer-Condividono-Tastiera-Stampante/dp/B0BTD7GG5K	4,3
240	Custodia Universale 13 Pollici, Borsa Protettiva per Laptop, Adatta a Dispositivi da 13"-13,6", Cover Portatile Antigraffio e Antipolvere, Compatibile con Vari Modelli borsa pc borsa porta pc	13,99€	False	https://www.amazon.it/Universale-Dispositivi-Antigraffio-Antipolvere-Compatibile/dp/B0BXHN62TG	4,4
241	Mini PC B1Pro 8 GB DDR4 128 GB eMMC W-11 Pro Gemini Lake N4000 (fino a 2,6 GHz) Display a doppio schermo Supporta HDMI 4K, WiFi 2.4G/5G, Bluetooth 4.2 PC domestico computer da ufficio BAMX PC	139,99€	True	https://www.amazon.it/Pro-Supporta-Bluetooth-domestico-computer/dp/B0CJM1TDHL	4,3
242	Apple MacBook Pro 15.4" (i7-4870hq 2.5ghz 16gb 256gb SSD) QWERTY U.S Tastiera MJLQ2LL/A Meta 2015 Argento (Ricondizionato)	405,00€	True	https://www.amazon.it/Apple-i7-4870hq-Tastiera-MJLQ2LL-Ricondizionato/dp/B0961CZX7J	3,3
243	KOORUI 22 inch Business Computer Monitor, Desktop Gaming Monitor, FHD 1080p, 75 Hz, Eye Comfort, sRGB 99% Colour Circumference, (Ultra Thin Aperture, HDMI, VGA, Tilt, VESA 75 x 75), PC Screen, Black	79,99€	True	https://www.amazon.it/KOORUI-Monitor-computer-aziendale-pollici/dp/B09J165FJ6	4,3
244	90W Alimentatore per Sony Vaio 19.5V 4.7A Notebook Caricatore Adattatore PC Portatile per Sony Vaio PCG VGN VGP Serie PCG-C1 PCG-71211M Laptop Caricatori PC Connettore 6.5 * 4.4mm	17,89€	False	https://www.amazon.it/Alimentatore-Caricatore-Caricatori-alimentatori-Caricabatterie/dp/B09BFFBLM1	4,6
245	Trust Voca Mouse con Filo, Forma Confortevole, 800-2400 DPI, Cavo USB 1,6 m, Plug and Play, 6 Pulsanti, Mouse Cablato per PC, Computer, Portatile, Laptop, Macbook, Ufficio - Nero	7,99€	False	https://www.amazon.it/Trust-Confortevole-800-2400-Pulsanti-Portatile/dp/B0897WCX5X	4,5
246	Notebook HP ELITEBOOK 820 G1 i7-4600U / RAM DDR3 8GB / SSD 256GB / Display 12.5in / Windows 10P Upgrade / No Dvd / Tastiera italiana / Grade A (Ricondizionato)	210,00€	True	https://www.amazon.it/Notebook-HP-ELITEBOOK-i7-4600U-Ricondizionato/dp/B07PWY2BWL	3,6
247	M5Y1K Sostituzione della batteria del laptop per Dell Inspiron 14 15 3451 3551 3567 5551 5555 5558 5559 5758 5759 3452 3458 3552 3000 Vostro 3458 3459 3468 3558 Latitude 3460 3560 3470 (14.8V 40wh)	29,68€	False	https://www.amazon.it/Batteria-computer-portatile-Inspiron-Latitude/dp/B07K6JCMKH	4,3
248	Logitech Z407 Altoparlanti Bluetooth per computer con subwoofer e controllo wireless, audio avvolgente, audio premium con ingressi multipli, altoparlanti USB - Nero	99,90€	True	https://www.amazon.it/Logitech-Altoparlanti-Bluetooth-avvolgente-altoparlanti/dp/B07W6JDL3Z	4,2
249	BONTEC Laptop Stand Mobile Notebook Supporto Portabile Tavolino Regolabile per Lavoro Studio Tavolo del Computer Spostabile,Nero	89,99€	True	https://www.amazon.it/1home-Notebook-Portabile-Regolabile-Spostabile/dp/B074TBLMHJ	4,6
250	bagasin Borsa a Tracolla per PC, Borsa Messenger per Porta Laptop 15 15,6 16 Pollici, Custodia per PC Computer Portatile, Valigetta Tessuto Idrorepellente, Imbottita e Leggera	24,96€	False	https://www.amazon.it/Bagasin-Messenger-Portatile-Valigetta-Idrorepellente/dp/B0BWR4T89S	4,6
251	InnovaGoods® Scrivania portatile per computer con cuscino XL Deskion, lavora o studia comodamente ed ergonomicamente, con un design da scrivania e cuscino XL, ideale per casa e ufficio.	32,69€	False	https://www.amazon.it/Scrivania-portatile-computer-cuscino-InnovaGoods/dp/B09JNTPCN8	4,4
